MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_168,3965.4869720000002,3457.3369310000003,0,0.10005,0.069099999999999995,F-HCO,4,1,11,acs,145.8519469,7.9654030000000002
mof_unit_pretest_169,2794.1230179999998,1731.516296,1362.9200000000001,0.25224999999999997,0.24510000000000001,H-Et,10,42,53,etb,18.27376216,6.3325260000000005
mof_unit_pretest_170,3901.6980319999998,2496.47388,1606.98,0.30471999999999999,0.2868,Cl,2,40,40,fof,32.630496370000003,6.6780749999999998
mof_unit_pretest_171,2238.4762129999999,1286.21452,1315.1300000000001,0.20177,0.21149999999999999,NHMe-OH,2,17,24,pcu,33.79252262,6.3708070000000001
mof_unit_pretest_172,6295.00468,2497.6515599999998,3573.96,0.37575999999999998,0.57030000000000003,OH-OMe,4,7,27,acs,14.485799910000001,5.9849110000000003
mof_unit_pretest_173,6507.5693060000003,3968.4134720000002,1032.3699999999999,0.19012000000000001,0.18770000000000001,Et-H,10,43,43,etb,20.35760586,5.6624790000000003
mof_unit_pretest_174,1217.1184960000001,759.74904000000004,0,0.11715,0.113,Pr-OH,2,4,19,pcu,23.933582579999999,6.7459280000000001
mof_unit_pretest_175,5050.4785419999998,2824.0108800000003,1106.5899999999999,0.21035000000000001,0.22650000000000001,OMe,12,24,24,bcu,24.120712579999999,6.8827979999999993
mof_unit_pretest_176,1683.9376749999999,907.23769300000004,2219.5900000000001,0.28038999999999997,0.31340000000000001,F-NH2,3,5,28,pcu,16.219141539999999,5.3533540000000004
mof_unit_pretest_177,1553.819902,1326.0009699999998,1062.5699999999999,0.2492,0.1759,Br-I,2,4,17,pcu,21.276085609999999,5.6012339999999998
mof_unit_pretest_178,1064.18815,751.30196000000001,0,0.16647999999999999,0.14199999999999999,Cl-H,2,24,24,pcu,14.832358510000001,5.6502650000000001
mof_unit_pretest_179,2076.9797319999998,1330.4585199999999,1220.79,0.2185,0.2054,Br-Pr,12,1,10,bcu,27.032951430000001,5.8037429999999999
mof_unit_pretest_180,1337.7506189999999,787.56208300000003,1655.6099999999999,0.25835000000000002,0.26429999999999998,COOH-F,2,4,13,pcu,16.851158219999999,5.2781650000000004
mof_unit_pretest_181,4360.3361290000003,2216.6121600000001,2035.0699999999999,0.28791,0.34110000000000001,NH2-OPr,1,1,9,pcu,12.50898963,5.8692730000000006
mof_unit_pretest_182,3749.3583749999998,1055.7519600000001,4439.9300000000003,0.52738000000000007,1.1278999999999999,NH2-Me,3,18,26,pcu,11.364918660000001,4.9709650000000005
mof_unit_pretest_183,1121.820647,839.83524,0,0.04573,0.036799999999999999,Pr-OH,2,4,9,pcu,14.791205590000001,8.378703999999999
mof_unit_pretest_184,1667.550782,949.87120000000004,1171.6199999999999,0.20122999999999999,0.2127,CN-Et,2,14,23,pcu,26.59120313,6.2486350000000002
mof_unit_pretest_185,1668.9817989999999,783.40822000000003,2625.6500000000001,0.31606000000000001,0.40550000000000003,Pr-Et,3,14,25,pcu,13.3587381,5.6052660000000003
mof_unit_pretest_186,3442.6306439999998,2244.6716959999999,1385.9400000000001,0.26045000000000001,0.24060000000000001,NO2-HCO,10,50,54,etb,16.14651525,6.1222660000000007
mof_unit_pretest_187,3772.8167619999999,1913.6977360000001,1914.78,0.35507,0.42159999999999997,H-NH2,10,51,54,etb,17.546378799999999,5.9860959999999999
mof_unit_pretest_188,4334.1217980000001,1914.1859600000005,2805.5999999999999,0.36670999999999998,0.5,H-NO2,4,2,25,acs,14.387649400000001,4.832255
mof_unit_pretest_189,1668.9254970000002,895.36095999999998,1820.6700000000001,0.24415000000000001,0.27410000000000001,H-HCO,3,4,23,pcu,23.02159584,5.7105649999999999
mof_unit_pretest_190,2367.9086459999999,1523.9203580000001,1687.3199999999999,0.25738,0.24079999999999999,F-SO3H,2,12,28,pcu,29.103441889999999,5.8347089999999993
mof_unit_pretest_191,3055.152439,1354.8330800000001,2866.8699999999999,0.37375999999999998,0.50760000000000005,NO2,12,4,13,bcu,14.947316750000001,5.0138680000000004
mof_unit_pretest_192,1117.370502,585.46855999999991,2019.0999999999999,0.32761999999999991,0.3765,,2,1,14,pcu,8.7028566520000012,5.3335030000000003
mof_unit_pretest_193,1964.6821829999999,1106.1561800000002,1860.78,0.25103999999999999,0.26850000000000002,OH-Pr,1,10,18,pcu,15.51098764,5.4408750000000001
mof_unit_pretest_194,1451.09438,847.28808000000004,1454.4000000000001,0.22409999999999999,0.2311,CN-HCO,3,12,18,pcu,19.718478520000001,6.0699540000000001
mof_unit_pretest_195,3982.51073,4045.7612509999999,0,0.04147,0.0246,OH-F,4,4,15,acs,59.595812899999999,10.504868999999999
mof_unit_pretest_196,1071.892378,547.50515999999993,2096.7199999999998,0.25806999999999991,0.30430000000000001,Et,2,12,22,pcu,10.237862979999999,5.4612440000000007
mof_unit_pretest_197,2304.2199810000002,1517.2023999999999,264.19,0.079529999999999906,0.072700000000000001,Et-H,9,17,22,sra,39.956048850000002,8.3234479999999991
mof_unit_pretest_198,3184.483518,847.49348000000009,4498.1999999999998,0.56003999999999998,1.2673000000000001,Me,3,3,5,pcu,5.8665410279999994,4.7737780000000001
mof_unit_pretest_199,2217.5032849999998,1029.58464,2669.9000000000001,0.39473999999999998,0.51200000000000001,Br-HCO,2,17,22,pcu,12.77408908,4.8706740000000002
mof_unit_pretest_200,1599.3571079999999,1040.2955999999999,934.30999999999995,0.15872,0.14699999999999999,H-OMe,9,5,13,sra,21.291166610000001,6.40984
mof_unit_pretest_201,3191.649406,1124.35708,3044.5300000000002,0.33273999999999998,0.56879999999999997,Pr,2,3,5,pcu,16.605317729999999,5.9653140000000002
mof_unit_pretest_202,2196.3109140000001,1142.0825199999999,1980.99,0.25119000000000002,0.29089999999999999,SO3H-NHMe,2,18,19,pcu,20.568715730000001,5.8021219999999998
mof_unit_pretest_203,2932.7224510000001,1028.31916,4211.75,0.45734999999999998,0.78549999999999998,Me-Cl,2,11,29,pcu,6.9761842570000008,4.4264449999999993
mof_unit_pretest_204,2921.8050350000003,1248.0687600000001,2706.6799999999998,0.36686999999999997,0.51719999999999999,OEt-COOH,2,8,9,pcu,9.4336430389999997,5.7412769999999993
mof_unit_pretest_205,3103.867557,2011.7167260000001,1343,0.24135999999999999,0.2243,F-I,12,9,13,bcu,16.292233270000001,6.1016360000000001
mof_unit_pretest_206,1351.170382,673.29604000000006,2094.6199999999999,0.28144000000000002,0.34010000000000001,Pr,3,1,13,pcu,11.806000640000001,5.6339350000000001
mof_unit_pretest_207,1424.1023459999999,685.58591999999999,2572.0999999999999,0.31359999999999999,0.39229999999999998,Ph,2,1,21,pcu,12.47082934,4.9239600000000001
mof_unit_pretest_208,680.99802,575.42914000000007,0,0.062779999999999905,0.044699999999999997,OMe-H,2,10,14,pcu,56.540151530000003,8.803230000000001
mof_unit_pretest_209,1355.617835,881.35724000000005,1652.02,0.29126999999999997,0.26979999999999998,Me-I,2,12,16,pcu,14.14997666,5.4150919999999996
mof_unit_pretest_210,2203.9629650000002,1282.6546599999999,1228.9400000000001,0.19897999999999999,0.2059,OPr,9,17,24,sra,25.989868990000002,6.516356
mof_unit_pretest_211,1657.595264,773.60164599999996,2817.6700000000001,0.36697999999999997,0.47349999999999998,NH2-F,2,16,19,pcu,11.950197899999999,5.1811530000000001
mof_unit_pretest_212,2790.7450800000001,1274.18676,3720.77,0.38494,0.50770000000000004,Br,9,16,20,sra,21.978193180000002,5.8434949999999999
mof_unit_pretest_213,3497.7937710000001,1366.6865,3426.27,0.40121000000000001,0.61839999999999995,OMe-OH,9,6,18,sra,28.77505845,6.2815180000000002
mof_unit_pretest_214,907.36307299999999,839.59581999999989,0,0.053229999999999902,0.034599999999999999,COOH-Cl,3,4,10,pcu,39.055747359999998,8.1682059999999996
mof_unit_pretest_215,6268.3879820000002,2055.08212,3286.6700000000001,0.52416000000000007,0.96279999999999999,OH-NO2,9,27,28,sra,18.966638079999999,5.1495829999999998
mof_unit_pretest_216,1565.728292,781.75609999999995,2295.4000000000001,0.28515000000000001,0.34389999999999998,H-Me,2,4,17,pcu,17.93884327,5.3296160000000006
mof_unit_pretest_217,6845.1149480000004,3311.7291600000003,1849.45,0.25039,0.31169999999999998,OMe-NH2,4,3,27,acs,11.713690420000001,5.8589669999999998
mof_unit_pretest_218,5037.8664390000004,2143.3604800000003,3426.6199999999999,0.3816199999999999,0.54020000000000001,,12,4,12,bcu,16.485074220000001,5.1941760000000006
mof_unit_pretest_219,2273.1064860000001,1639.4181199999998,640.72000000000003,0.13963,0.1166,Cl-NO2,9,2,2,sra,33.16639326,6.4968019999999997
mof_unit_pretest_220,1362.360455,887.81574000000001,1546.8699999999999,0.27429999999999999,0.2535,Cl-SO3H,2,1,16,pcu,14.973588339999999,5.0330469999999998
mof_unit_pretest_221,1959.624732,1068.39336,1820.5,0.28889999999999999,0.31909999999999999,H-OEt,9,1,13,sra,17.724837740000002,5.3431920000000002
mof_unit_pretest_222,2438.290133,1761.018,0,0.074380000000000002,0.062,OPr-NO2,9,17,19,sra,51.621924020000002,8.5611049999999995
mof_unit_pretest_223,1617.7762540000001,1078.4727600000001,511.02999999999997,0.14978,0.1353,OEt,9,4,22,sra,19.079571649999998,5.9352210000000003
mof_unit_pretest_224,1885.1911190000001,1707.536196,233.88,0.049230000000000003,0.0327,OPr-OH,10,46,57,etb,46.312761790000003,7.4993369999999997
mof_unit_pretest_225,5169.8312749999996,2423.54144,2656.1300000000001,0.30092999999999998,0.3866,OEt-OH,12,11,12,bcu,14.70198143,4.6232329999999999
mof_unit_pretest_226,1654.7955589999999,1301.69236,0,0.1234,0.094500000000000001,NO2-OH,2,9,13,pcu,39.809622079999997,6.4218089999999997
mof_unit_pretest_227,1436.0504249999999,1106.1840999999999,529.34000000000003,0.10432,0.081600000000000006,OPr-Br,3,14,21,pcu,21.578862919999999,6.8331550000000005
mof_unit_pretest_228,11536.772442,5497.6748799999996,2342.9099999999999,0.34564,0.43680000000000002,OMe,1,1,17,pcu,15.309300589999999,5.6369940000000005
mof_unit_pretest_229,2378.0832529999998,1200.0892799999999,1003.08,0.17065,0.2036,Pr-Ph,3,18,22,pcu,42.320786290000001,7.1268949999999993
mof_unit_pretest_230,7794.289006,3983.2195200000001,2305.3099999999999,0.32634999999999997,0.3846,OMe-OEt,3,38,40,fof,21.64628553,6.322279
mof_unit_pretest_231,1612.307812,1035.21596,1327.8800000000001,0.24640000000000001,0.2311,NO2-CN,3,12,17,pcu,19.78287113,5.2342510000000004
mof_unit_pretest_232,2450.5087570000001,1112.5437199999999,2851.4899999999998,0.32461000000000001,0.43059999999999998,Et-Cl,3,4,28,pcu,15.126019189999999,5.6859390000000003
mof_unit_pretest_233,1217.8377089999999,638.48811999999998,2260,0.32045999999999991,0.36809999999999998,OH-NH2,2,14,19,pcu,12.672412550000001,5.1223580000000002
mof_unit_pretest_234,1361.341803,783.34712000000002,1910.3599999999999,0.25296000000000002,0.26469999999999999,Cl-NHMe,2,11,16,pcu,13.429393109999999,5.2922849999999997
mof_unit_pretest_235,997.22221200000001,628.44870000000003,691.75,0.14957000000000001,0.1429,COOH-CN,2,10,23,pcu,23.321201689999999,6.3204200000000004
mof_unit_pretest_236,691.13467900000001,526.97951999999998,0,0.11481,0.090700000000000003,HCO,3,10,12,pcu,52.785041239999998,7.5580179999999997
mof_unit_pretest_237,3039.5467429999999,1347.9085729999999,3106.4499999999998,0.35186000000000001,0.4778,F-Et,12,4,13,bcu,15.256232389999999,5.1025619999999998
mof_unit_pretest_238,1689.3718160000001,829.74464599999999,2011.4300000000001,0.24920999999999999,0.30559999999999998,F-OPr,2,11,25,pcu,13.91431307,5.2704490000000002
mof_unit_pretest_239,3871.0595830000002,2609.2875199999999,1059.27,0.18880999999999989,0.16869999999999999,H,4,1,11,acs,29.422400629999999,6.5071890000000003
mof_unit_pretest_240,1560.248274,819.72125999999992,1646.26,0.25367000000000001,0.2908,CN-OPr,2,4,17,pcu,16.805255079999998,5.7557830000000001
mof_unit_pretest_241,1128.802179,623.15124000000003,1858.9200000000001,0.27293000000000001,0.29770000000000002,HCO,3,4,11,pcu,12.80790114,5.7644830000000002
mof_unit_pretest_242,3447.8569600000001,2131.2068399999998,908.24000000000001,0.17337,0.16889999999999999,NO2-OPr,9,17,23,sra,40.018398740000002,7.0905960000000006
mof_unit_pretest_243,2169.3444239999999,1597.34124,0,0.20007,0.1636,I-Ph,3,13,18,pcu,30.64746474,7.1231800000000005
mof_unit_pretest_244,1663.4114380000001,1849.9297999999999,0,0.15257000000000001,0.082600000000000007,Cl-I,2,14,23,pcu,34.387325480000001,6.5171279999999996
mof_unit_pretest_245,1666.087788,883.35531999999989,1908.0899999999999,0.27037,0.30709999999999998,Pr-NO2,3,1,23,pcu,16.528779830000001,5.9062099999999997
mof_unit_pretest_246,2834.5481500000001,1261.8458000000001,3040.7600000000002,0.37204999999999999,0.50329999999999997,Cl-NH2,2,22,29,pcu,12.54479306,4.7685060000000004
mof_unit_pretest_247,1110.2954460000001,679.62131999999997,0,0.13754,0.1353,OPr,2,4,12,pcu,14.867692679999999,6.0809709999999999
mof_unit_pretest_248,3318.903644,1227.7948799999999,3487.9299999999998,0.40762999999999999,0.66359999999999997,OMe-H,3,17,23,pcu,11.99842479,5.4360280000000003
mof_unit_pretest_249,1085.8243259999999,659.22816,1208.78,0.17831,0.1769,OMe-NHMe,3,10,26,pcu,33.615967640000001,6.0406300000000002
mof_unit_pretest_250,6079.052514,2406.0146800000002,2940.9400000000001,0.33990999999999999,0.51719999999999999,OEt-OPr,4,3,7,acs,23.53673478,5.5411550000000007
mof_unit_pretest_251,7869.9966219999997,3810.4911459999998,2309.8200000000002,0.30723,0.3821,F,4,2,17,acs,18.59614307,5.8799029999999997
mof_unit_pretest_252,2461.0941630000002,1516.7783999999999,0,0.14544000000000001,0.1421,NO2-Pr,9,18,19,sra,47.652385840000001,7.6129990000000003
mof_unit_pretest_253,2638.2134179999998,1602.1724300000001,0,0.17995,0.1784,F-OH,12,9,11,bcu,32.87672328,6.7834210000000006
mof_unit_pretest_254,2268.4704879999999,2157.6544399999998,0,0.1260099999999999,0.079799999999999996,I-Cl,3,14,14,pcu,78.659139519999997,7.2997079999999999
mof_unit_pretest_255,1122.2398519999999,715.65495999999996,1256.02,0.17649000000000001,0.16669999999999999,Me,2,1,9,pcu,31.257458639999999,7.1371270000000004
mof_unit_pretest_256,1951.3610880000001,1396.4500380000002,0,0.13228999999999999,0.1113,F-Et,9,1,16,sra,63.036449879999999,7.3468789999999986
mof_unit_pretest_257,4044.395462,2765.6728800000001,0,0,0,Ph-OEt,2,38,38,fof,19.903708160000001,6.8892249999999997
mof_unit_pretest_258,3080.95066,2457.66192,0,0.059859999999999997,0.045199999999999997,NH2-OH,9,18,29,sra,26.17238425,7.6622440000000003
mof_unit_pretest_259,1085.867262,803.05535999999995,0,0.15315999999999999,0.12470000000000001,OH-NO2,3,5,17,pcu,98.037575459999999,8.3846360000000004
mof_unit_pretest_260,1152.3420819999999,853.36425999999994,0,0.10690999999999989,0.086900000000000005,OH-Me,3,4,22,pcu,56.259745889999998,7.1112380000000002
mof_unit_pretest_261,2011.8669749999999,879.77651999999989,2517.5,0.37914999999999999,0.52210000000000001,OEt,2,14,27,pcu,13.258482089999999,5.1950059999999993
mof_unit_pretest_262,1260.7071119999998,934.90621999999996,1310.0899999999999,0.22484000000000001,0.18260000000000001,CN-SO3H,1,10,10,pcu,24.166307159999999,5.4986800000000002
mof_unit_pretest_263,2918.9633100000001,1362.02954,2046.04,0.23524999999999999,0.30359999999999998,NHMe-OPr,3,11,29,pcu,23.61394984,6.0097870000000002
mof_unit_pretest_264,3009.5113379999998,1218.1668999999999,3507.1599999999999,0.33651999999999999,0.50070000000000003,Pr-COOH,2,18,23,pcu,17.443745020000001,5.6039120000000002
mof_unit_pretest_265,1560.5120649999999,1071.6036800000002,1174.6199999999999,0.19556999999999999,0.17150000000000001,NO2-H,2,4,17,pcu,31.99071958,6.3833120000000001
mof_unit_pretest_266,1334.8328309999999,729.63847999999996,1781.27,0.26380999999999999,0.29060000000000002,Ph-OH,2,4,13,pcu,14.95474724,5.6041420000000004
mof_unit_pretest_267,4378.7505810000002,1641.172,3151.2800000000002,0.39445000000000002,0.63380000000000003,Et,9,3,18,sra,34.587649939999999,6.4657970000000002
mof_unit_pretest_268,2768.9631650000001,1974.5176160000001,990,0.20906,0.17660000000000001,NO2-HCO,10,48,53,etb,16.951371340000001,5.9979910000000007
mof_unit_pretest_269,1742.8027729999999,721.33884,3120.23,0.38513999999999998,0.56040000000000001,H-Me,3,4,26,pcu,10.48995568,5.0817009999999998
mof_unit_pretest_270,1934.4648380000001,1180.0396800000001,1406.3599999999999,0.22695000000000001,0.22409999999999999,OPr-SO3H,2,24,27,pcu,25.77907459,6.2161800000000005
mof_unit_pretest_271,1558.891249,1049.750689,1088.3599999999999,0.19559000000000001,0.1749,H-F,2,9,16,pcu,17.61561631,5.7430300000000001
mof_unit_pretest_272,1100.285247,879.78311999999994,0,0.065529999999999894,0.049399999999999999,NH2-CN,2,9,24,pcu,47.007570999999999,7.0178820000000011
mof_unit_pretest_273,1296.27305,943.06286,1111.3499999999999,0.22398999999999999,0.18540000000000001,I,3,4,16,pcu,20.137201780000002,5.7224969999999997
mof_unit_pretest_274,1643.4162120000001,1487.29387,1097.27,0.26861000000000002,0.1787,Cl-I,2,13,14,pcu,14.572993650000001,5.5468720000000005
mof_unit_pretest_275,1143.290123,918.78335000000004,1450.26,0.26450000000000001,0.19819999999999999,H-I,3,11,14,pcu,10.98557783,6.0156390000000002
mof_unit_pretest_276,1811.068188,789.73504000000003,3012.8400000000001,0.30936999999999998,0.42720000000000002,Ph,2,2,10,pcu,18.57664252,5.9982959999999999
mof_unit_pretest_277,6829.0762940000004,2810.5443,2975.5599999999999,0.38585000000000003,0.56459999999999999,Br-NHMe,4,3,3,acs,10.041384020000001,5.4601160000000002
mof_unit_pretest_278,1578.4699680000001,889.23053000000004,1958.23,0.30859999999999999,0.32990000000000003,I,3,14,17,pcu,19.793284010000001,5.8300900000000002
mof_unit_pretest_279,2213.302463,1776.6552509999999,0,0.069839999999999999,0.052400000000000002,OH-F,9,16,18,sra,106.8174695,8.2974750000000004
mof_unit_pretest_280,2194.5412230000002,929.55096000000003,3003.6399999999999,0.32993,0.46910000000000002,OPr,3,17,24,pcu,15.0475584,5.2821009999999999
mof_unit_pretest_281,1920.07761,1324.6928800000001,0,0.092259999999999995,0.080500000000000002,,9,2,16,sra,160.09951000000001,9.5902399999999997
mof_unit_pretest_282,2922.5218300000001,2048.4526799999999,0,0.10150000000000001,0.0872,OPr-OEt,1,10,12,pcu,54.431182730000003,6.9188090000000004
mof_unit_pretest_283,4046.66003,3490.1864,0,0.061850000000000002,0.043200000000000002,NHMe-SO3H,4,11,15,acs,73.682828229999998,9.2043309999999998
mof_unit_pretest_284,1423.464027,725.28448000000003,2187.6999999999998,0.26700999999999991,0.31559999999999999,OMe-Me,3,14,21,pcu,14.222792439999999,5.7386780000000002
mof_unit_pretest_285,3319.0760639999999,1428.3535999999999,2267.1599999999999,0.32707999999999998,0.4577,OMe-OPr,2,16,28,pcu,16.92025829,5.723706
mof_unit_pretest_286,2254.0868110000001,1480.4096400000001,1568.5699999999999,0.25933,0.23780000000000001,Br-H,4,4,19,acs,20.453377580000002,5.6760800000000007
mof_unit_pretest_287,4280.8346340000007,4181.52808,0,0.072590000000000002,0.0448,COOH-OH,4,11,14,acs,71.138088150000002,8.1779440000000001
mof_unit_pretest_288,3465.8935799999999,1183.7537600000001,3757.7399999999998,0.46544999999999997,0.82069999999999999,OMe-NH2,3,18,25,pcu,9.2249568390000007,4.646496
mof_unit_pretest_289,4250.9825790000004,3089.8754399999998,753.66999999999996,0.14393,0.1192,COOH-OPr,4,19,22,acs,33.167613410000001,6.2382559999999998
mof_unit_pretest_290,1314.1085169999999,1303.3846799999999,0,0.093329999999999996,0.0567,Br-SO3H,2,12,16,pcu,91.279985760000002,8.3984389999999998
mof_unit_pretest_291,1553.790667,1364.2040199999999,0,0.090109999999999996,0.061800000000000001,SO3H-Me,2,16,24,pcu,79.389621869999999,7.4224789999999992
mof_unit_pretest_292,3843.394812,1616.80304,2506.3200000000002,0.38324999999999998,0.54869999999999997,OH,9,7,18,sra,28.825998590000001,6.1684470000000005
